مسار الملف,القسم,نوع العمل,الحالة,المرحلة,النطاق/الملاحظة,مجلد التقرير
rathena-master/npc/jobs/2-2/rogue.txt,الوظائف,مراجعة حوارية وتقنية عميقة,مكتمل,195,مراجعة كاملة لمهمة تغيير الوظيفة إلى مارق: ماركي ومتطلب مستوى الوظيفة 40 والاختبار الكتابي ذي ثلاث مجموعات، السيد سميث ورسوم التسجيل ومجموعات المواد، الشركاء الأربعة وكلمات المرور، ثم عبور النفق تحت الأرض والعودة إلى النقابة. نُقحت الحوارات والأسئلة والاختيارات سياقيا، ووُحدت أسماء مواد المهمات 2017-2027 مع itemInfo. حُفظت جميع UniqueName بعد :: وLabels وEvents والأوامر والمتغيرات والمعرفات والكميات ونقاط الاختبارات وكلمات المرور والرمز 3019 والإجابات الصحيحة ومنطق المهمة وتغيير الوظيفة دون تغيير.,المرحلة_195
rathena-master/npc/jobs/2-2/sage.txt,الوظائف,مراجعة حوارية وتقنية عميقة,مكتمل,196,مراجعة كاملة لمهمة تغيير الوظيفة إلى حكيم: كايرون غريك وميثيوس سيلف والتسجيل والرسوم، اختبار كليتوس الكتابي ذي 20 سؤالا، اختبار هيرميس العملي، ثم فروع سافيين في إغدراسيل ولوسيوس في الوحوش وإيبيسي في خصائص السحر، وكتابة الأطروحة وتسليمها إلى العميد. نقحت الحوارات والأسئلة والمحاضرات سياقيا، ووحدت أسماء العناصر والمهارات وإغدراسيل، وزومنت المهمات 2041-2062. حفظت جميع UniqueName والأسماء بعد :: وLabels وEvents والأوامر والمتغيرات والمعرفات والكميات والشروط والإجابات الصحيحة وتوزيع الفروع ومنطق المهمة دون تغيير.,المرحلة_196
rathena-master/npc/jobs/2-2a/Champion.txt,الوظائف,مراجعة حوارية وتقنية عميقة,مكتمل,197,مراجعة كاملة لملف الارتقاء إلى بطل في فالهالا: صفات المهارة والسرعة والقوة والرشاقة، حدود ما يستطيع الإنسان إتقانه، نهوض الأبطال لمواجهة قوى الشر، قبول الارتقاء، شرط نقاط المهارة، والتهنئة باستخدام قوة القبضتين لنشر النور في العالم. نُقحت الصياغة لتناسب هوية البطل القتالية والروحية، واستُخدمت تعبيرات محايدة للاعب حيث أمكن، ووُضح سبب المنع عند وجود نقاط مهارة غير مستخدمة. تحقق توحيد اسم بطل وصيغة المؤنث بطلة في الملاحة وقواميس الوظائف والواجهة دون الحاجة إلى تعديلها. حُفظ الاسم الداخلي Champion#Valkyrie والأوامر والمتغيرات والمعرفات والشروط وتغيير الوظيفة دون تغيير.,المرحلة_197
rathena-master/npc/jobs/2-2a/Clown.txt,الوظائف,مراجعة حوارية وتقنية عميقة,مكتمل,198,مراجعة كاملة لملف الارتقاء إلى منشد في فالهالا: دعوة نشر الأغاني المبهجة في عالم البشر، قلب موازين الحرب على الشر، قبول الارتقاء، شرط نقاط المهارة، والتهنئة ببث الأمل في نفوس الحلفاء وزرع اليأس في قلوب الأعداء. نُقحت الصياغة لتناسب هوية المنشد الموسيقية، واستُخدمت تعبيرات محايدة للاعب حيث أمكن، ووُضح سبب المنع عند وجود نقاط مهارة غير مستخدمة. تحقق توحيد اسم منشد وصيغة المؤنث منشدة في الملاحة وقواميس الوظائف والواجهة دون الحاجة إلى تعديلها. حُفظ الاسم الداخلي Minstrel#Valkyrie والأوامر والمتغيرات والمعرفات والشروط وتغيير الوظيفة دون تغيير.,المرحلة_198
rathena-master/npc/jobs/2-2a/Creator.txt,الوظائف,مراجعة حوارية وتقنية عميقة,مكتمل,199,مراجعة كاملة لملف الارتقاء إلى كيميائي حيوي في فالهالا: استعادة ذكريات أخلاقيات علم الأحياء ومهارات الهومنكولوس، مسؤولية خلق الحياة الاصطناعية، العلم والبطولة، عرض الارتقاء، شرط نقاط المهارة، وتسخير المعرفة للغايات الصحيحة. نُقحت الصياغة سياقيا ووُحد اسم الوظيفة على كيميائي حيوي وصيغة المؤنث كيميائية حيوية في قواميس الوظائف ورسائل العميل والإنجازات والملاحة وقائمة الفئات. حُفظ الاسم الداخلي Biochemist#Valkyrie وأمر jobchange Job_Creator ومهارة AM_BIOETHICS والأوامر والمتغيرات والمعرفات والشروط دون تغيير.,المرحلة_199
rathena-master/npc/jobs/2-2a/Gypsy.txt,الوظائف,مراجعة حوارية وتقنية عميقة,مكتمل,200,مراجعة كاملة لملف الارتقاء إلى غجرية في فالهالا: الرقص بوصفه أسلوب حياة، حاجة ميدغارد إلى نساء موهوبات يرجحن كفة الخير برشاقتهن، قبول الارتقاء، شرط نقاط المهارة، والتهنئة بعروض تحرك قلوب المشاهدين. نُقحت الصياغة لتناسب هوية الراقصة المتقدمة، وروعي جنس المتحدثة واللاعبة، ووُضح سبب المنع عند وجود نقاط مهارة غير مستخدمة. تحقق توحيد اسم غجرية في الملاحة وقواميس الوظائف والواجهة دون الحاجة إلى تعديلها. حُفظ الاسم الداخلي Gypsy#Valkyrie والأوامر والمتغيرات والمعرفات والشروط وتغيير الوظيفة دون تغيير.,المرحلة_200
rathena-master/npc/jobs/2-2a/Paladin.txt,الوظائف,مراجعة حوارية وتقنية عميقة,مكتمل,201,مراجعة كاملة لملف الارتقاء إلى فارس مقدس في فالهالا: اقتراب الحرب المقدسة، الاستعداد لها، نور العدالة، القتال دفاعا عن الحق والخير، قبول الارتقاء، شرط نقاط المهارة، وحماية الضعفاء وقيادة قوى الخير إلى النصر. نُقحت الصياغة لتناسب هوية الفارس المقدس الحامية، واستُخدمت تعبيرات محايدة للاعب حيث أمكن، ووُضح سبب المنع عند وجود نقاط مهارة غير مستخدمة. تحقق توحيد اسم فارس مقدس في الملاحة وقواميس الوظائف والواجهة دون الحاجة إلى تعديلها. حُفظ الاسم الداخلي Paladin#Valkyrie والأوامر والمتغيرات والمعرفات والشروط وتغيير الوظيفة دون تغيير.,المرحلة_201
rathena-master/npc/jobs/2-2a/Professor.txt,الوظائف,مراجعة حوارية وتقنية عميقة,مكتمل,202,مراجعة كاملة لملف الارتقاء إلى أستاذ في فالهالا: العمر المكرس لجمع المعرفة، اتساع ما يجهله المرء كلما ازداد علما، حاجة ميدغارد إلى الأساتذة لقيادة عصر جديد من الازدهار، تحمل المسؤولية، شرط نقاط المهارة، وإيصال نور المعرفة إلى مواضع الظلام. وُحد اسم الوظيفة والمتحدث على أستاذ بدلا من عالم، وصُحح اسم موقعه في ملف الملاحة. استُخدمت صياغة محايدة للاعب حيث أمكن، ووُضح سبب المنع عند وجود نقاط مهارة غير مستخدمة. حُفظ الاسم الداخلي Scholar#Valkyrie وأمر jobchange Job_Professor وجميع الأوامر والمتغيرات والمعرفات والشروط دون تغيير.,المرحلة_202
rathena-master/npc/jobs/2-2a/Stalker.txt,الوظائف,مراجعة حوارية وتقنية عميقة,مكتمل,203,مراجعة كاملة لملف الارتقاء إلى متعقب في فالهالا: صعوبة الجمع بين البطولة والعمل في الظلال، الثقة المتبادلة بين الرفاق، السير على الحد الفاصل بين النظام والفوضى، قبول الارتقاء، شرط نقاط المهارة، واستخدام أساليب الأشرار ضدهم. نُقحت الصياغة سياقيا واستخدمت تعبيرات محايدة للاعب حيث أمكن، ووُضح سبب المنع عند وجود نقاط مهارة غير مستخدمة. تحقق توحيد اسم متعقب وصيغة المؤنث متعقبة في الملاحة وقواميس الوظائف والواجهة دون الحاجة إلى تعديلها. حُفظ الاسم الداخلي Stalker#Valkyrie والأوامر والمتغيرات والمعرفات والشروط وjobchange Job_Stalker دون تغيير.,المرحلة_203
rathena-master/npc/jobs/2-2e/SoulLinker.txt,الوظائف,مراجعة حوارية وتقنية عميقة,مكتمل,204,مراجعة كاملة لمهمة تغيير الوظيفة إلى رابط الأرواح: مايا في هيئة طفلة ومتطلب مستوى الوظيفة 40، جمع الماس 3 قيراط وقلب خالد ووردة لا تذبل، استهلاك نقاط المهارة، دخول أعماق العقل لمدة ثلاث دقائق، الاستماع إلى أرواح الراهب والحكيم والخيميائي، ثم مراسم التضحية الرمزية بالمواد والتحول إلى رابط الأرواح. نُقحت الحوارات والاختيارات وقصص الأرواح وأداة الإدارة سياقيا، وصُحح جنس مايا في الملف والملاحة، وزومنت المهمات 6005-6008 مع التسلسل الفعلي وأسماء itemInfo. حُفظت جميع UniqueName وduplicate() وLabels وEvents والأوامر والمتغيرات والمعرفات والكميات والشروط ومؤقت الثلاث دقائق وتسلسل المهمة وتغيير الوظيفة دون تغيير.,المرحلة_204
rathena-master/npc/jobs/novice/supernovice.txt,الوظائف,مراجعة حوارية وتقنية عميقة,مكتمل,205,مراجعة كاملة لملف المبتدئ الخارق: تزيريرو وفلسفة الاعتيادية وجمع 30 مخاط لزج و30 راتنج، التحول والمزحة ومكافأة السروال الداخلي، قصة السيد كيمو شاون وجمعية المبتدئين، حوارات إيسيراي، وخدمة استئجار العربة من موظفة كافرا. أعيدت البنية إلى 482 سطرا بحذف سطر mes زائد، ونُقحت الحوارات والاختيارات سياقيا، ووُحد اسم مهارة عربة دفع وأسماء العناصر مع itemInfo، وزومنت المهمة 6010. حُفظت الأسماء الداخلية بعد :: والأوامر والمتغيرات والمعرفات والكميات والشروط ودعم Super Baby وتغيير الوظيفة ومنطق العربة دون تغيير.,المرحلة_205
rathena-master/npc/jobs/valkyrie.txt,الوظائف,مراجعة حوارية وتقنية عميقة,مكتمل,206,مراجعة كاملة لمسار الولادة الجديدة والتسامي: استقبال فالكيري في فالهالا، شروط التخلي عن الأغراض والزيني والعربة والصقر والركوب، شرط نقاط المهارة، طقس أورد وفيرداندي وسكولد، التحول إلى مبتدئ متسام، ميثيوس سيلف والتبرع لقراءة كتاب يمير، قصة قلب يمير، والناقل بين المدن. نُقحت الحوارات والاختيارات سياقيا، وزومنت المهمة 1000 بعنوان التسامي ووصف الوصول إلى فالهالا. حُفظت Valkyrie# وMetheus Sylphe#Library وBook of Ymir وHeart of Ymir وTeleporter وvalk01#1 وvalk01#2 وجميع الأوامر والمتغيرات والمعرفات والكميات والشروط ومسارات العودة ومنطق الولادة الجديدة دون تغيير.,المرحلة_206
rathena-master/npc/kafras/cool_event_corp.txt,الكافرا والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,207,مراجعة كاملة لموظفي شركة كول إيفنت في لايت هالزن وهويغل وراشيل وفينز: الترحيب، حفظ نقطة العودة، شرط المهارة الأساسية للمبتدئ، رسوم المخزن، النقل بين راشيل وفينز، استئجار عربة الدفع، خدمة كلمة مرور المخزن، ورسالة الملاحظات. وُحد الاسم إلى موظف شركة كول إيفنت في السكربت وملفي الملاحة، وحُسنت الصياغة سياقيا مع الحفاظ على الصياغة المحايدة للاعب. حُفظت جميع UniqueName بعد :: والدوال والمتغيرات والمعرفات والكميات والشروط والإحداثيات ومنطق الخدمات دون تغيير.,المرحلة_207
rathena-master/npc/kafras/dts_warper.txt,الكافرا والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,208,مراجعة كاملة لنظام انتخابات خدمة النقل إلى الدهاليز بين شركة كافرا وشركة كول إيفنت: دورة التصويت ومدتها، الحد الأدنى للمشاركة، إعادة الانتخابات، إعلانات النتائج، وجهات كل شركة ورسوم النقل، وخدمة الفائز وأداة الإدارة المعطلة. وُحدت أسماء الوجهات مع navi_map، ووُحد اسم موظف تصويت شركة كول إيفنت في السكربت والملاحة، وزومنت صياغة شرح الانتخابات في quests_lighthalzen.txt. أُعيد فصل سطرين من أوامر mes لمطابقة البنية الرسمية ذات 1336 سطرا. حُفظت جميع الأسماء الداخلية بعد :: وأهداف duplicate() والأحداث والملصقات والمتغيرات والمعرفات والرسوم والإحداثيات والأزمنة ومنطق التصويت والنقل دون تغيير.,المرحلة_208
rathena-master/npc/kafras/functions_kafras.txt,الكافرا والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,209,مراجعة كاملة لدوال خدمات شركة كافرا: رسائل الترحيب والقوائم، المخزن ومخزن النقابة، خدمة النقل ووجهاتها، استئجار عربة الدفع، نقاط الاحتياط، رسائل الحفظ والختام، وإنشاء كلمة مرور المخزن وتغييرها وإزالتها والتحقق منها. وُحد جنس المتحدث إلى موظفة كافرا في الملف وقاموس الملاحة، ووُحد اسم جزيرة المنارة، فاروس مع خريطة الملاحة، وزومنت العبارات المرتبطة في kafras.txt. حُفظت الدوال F_Kafra وF_KafStor وF_KafTele وF_KafCart وF_KafInfo وF_KafEnd وF_CheckKafCode وF_SetKafCode وF_EntKafCode وF_KafSet، والملصق S_SET، وجميع المتغيرات والمعرفات والرسوم والإحداثيات والوجهات ومنطق الخدمات دون تغيير.,المرحلة_209
rathena-master/npc/kafras/kafras.txt,الكافرا والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,210,مراجعة كاملة لموظفات شركة كافرا في المدن والدهاليز والحقول والمقر الرئيسي بألديباران: ترحيب كافرا ليلاه، حفظ نقطة العودة، المخزن، استئجار عربة الدفع، ورسائل موظفات كافرا في المدن ونقاط الدهاليز. أعيدت البنية إلى 698 سطرا لتطابق المرجع الرسمي، ونُقحت الحوارات المتكررة وأسماء مواقع الحفظ، ووُحد اسم كافرا ليلاه في السكربت والملاحة. حُفظت جميع الأسماء الداخلية بعد :: واللاحقات #ein1/#ein2/#ein3 والدوال والمتغيرات والمعرفات والرسوم والإحداثيات وشروط Pre-Renewal/Renewal ومنطق الخدمات دون تغيير.,المرحلة_210
rathena-master/npc/mapflag/battleground.txt,أعلام الخرائط,مراجعة تقنية عميقة,مكتمل,211,مراجعة كاملة لملف تعريف خرائط ساحات القتال: خرائط KVM الثلاث bat_c01 وbat_c02 وbat_c03، وخريطتا فلافيوس bat_b01 وbat_b02، وخريطتا وادي تييرا bat_a01 وbat_a02. ثبت أن الملف تقني بالكامل ولا يحتوي على حوار أو قوائم أو أسماء عرض للاعب، وأن النسخة الموجودة مطابقة بايتيا للمرجع الإنجليزي وللنسخة الرسمية الحالية من rAthena. حُفظت أعلام battleground السبعة والمعامل 2 على الخرائط الأربع التي تعرض لوحة النتائج دون تغيير، وتحقق وجود الخرائط السبع في mapInfo وnavi_map واستخدامها في سكربتات ساحات القتال.,المرحلة_211
rathena-master/npc/merchants/advanced_refiner.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,212,مراجعة كاملة لحداد التطوير المتقدم سونبي في بايون: اختيار المعدات، التحقق من قابلية التطوير وحد +10، استخدام الإيلونيوم والأوريديكون المخصبين، رسوم الخدمة، التحذير من كسر السلاح أو الدرع وفقد البطاقات والخصائص، نجاح التطوير وفشله، وفحوص مكافحة تبديل العنصر. نُقحت الحوارات سياقيا ووُحدت أسماء الخامات المخصبة في itemInfo، مع الحفاظ على Suhnbi#cash وS_RefineValidate وجميع الأوامر والمتغيرات والمعرفات والأسعار ونسب النجاح ومنطق التطوير دون تغيير. كما استبعدت بقية ملفات mapflag وعددها 28 من المراجعة الحوارية بناء على توجيه المستخدم لأنها ملفات تقنية بلا حوار.,المرحلة_212
rathena-master/npc/merchants/alchemist.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,213,مراجعة كاملة لمتجر اتحاد الخيميائيين وغيفر آل شارب في ألديباران: فحص الوزن، بيع أوعية الدواء بسعر 8 زيني حتى 2000 وعاء، بيع أدلة صنع الجرعات والكحول والقنبلة الزجاجية وزجاجة الحمض وزجاجة النبات وزجاجة مارين سفير والطلاء اللامع والجرعات المكثفة، والتحقق من الزيني والوزن وإلغاء الصفقات. نُقحت الحوارات والخيارات سياقيا، ووُحد اسم دليل الجرعات المكثفة في itemInfo مع كتاب القراءة. حُفظ الاسم الداخلي Guild Dealer والملصق S_SellManual وجميع الأوامر والمتغيرات والمعرفات والأسعار والكميات وحد الشراء ومنطق البيع دون تغيير.,المرحلة_213
rathena-master/npc/merchants/buying_shops.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,214,مراجعة كاملة لنظام متاجر الشراء بالجملة: جاس وتراخيص السوق السوداء لغير التجار، وهيو وفريق المشتريات في نقابة تجار ألبرتا، شراء الرخص الرسمية، شرح التسجيل وتعلم مهارة متجر الشراء، شروط مهارة البيع، رسوم التسجيل، حدود الكمية والأسعار، ومتطلبات حمل عينة من الغرض. نُقحت الحوارات سياقيا ووُحد اسم رخصة متجر الشراء بالجملة والرخصة المشبوهة في itemInfo. حُفظ الاسمان الداخليان Black Marketeer#Buying وPurchasing Team#Buying، والمهارتان ALL_BUYING_STORE وMC_VENDING، وجميع المعرفات والأسعار والكميات وفحوص الوزن ومنطق التسجيل والبيع دون تغيير.,المرحلة_214
rathena-master/npc/merchants/cash_trader.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,215,مراجعة كاملة لموظفة متجر كافرا في بايون وقائمة سلع متجر النقاط: التحقق من موقع المتجر ونوع cashshop والاسم الداخلي Kafra Shop Employee، ومراجعة المعرفات الثلاثة والعشرين وأسعارها. صُحح جنس الاسم الظاهر إلى موظفة متجر كافرا، ونُقحت أسماء وأوصاف صناديق أدلة المعركة والتأمين وعلكة الفقاعات وبطاقات كافرا وأجنحة الذبابة والنيورالايزر ورموز سيغفريد ولفافات المهارات وأطعمة الإحصاءات ولفافات الانتقال وبطاقة النادي الرياضي في itemInfo. حُفظت الإحداثيات ونوع المتجر والصورة والمعرفات والأسعار وترتيب السلع والاسم الداخلي بعد :: دون تغيير، كما حُفظت تناقضات أعداد بعض الصناديق كما وردت في المرجع الإنجليزي بدلا من تغيير بيانات المصدر.,المرحلة_215
rathena-master/npc/merchants/cashheadgear_dye.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,216,مراجعة كاملة لخدمة ألورا لصبغ أغطية الرأس في برونتيرا: اختيار فئة غطاء الرأس واللون المطلوب، اختيار القطعة الأصلية، استهلاك الصبغة الغامضة، والتحذير من زوال مستويات التطوير والبطاقات. نُقحت الحوارات والخيارات سياقيا، ووُحدت أسماء قبعة الساحر وقبعة الصوف والقطة المتدلية وقبعة ديفيروتشي والباروكة والشريط وقرون الماعز المهيبة مع itemInfo. حُفظ الاسم الداخلي Alora وجميع المصفوفات والمعرفات والأوامر والمتغيرات وشروط الاختيار والاستهلاك ومنطق استبدال القطعة دون تغيير.,المرحلة_216
rathena-master/npc/merchants/clothes_dyer.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,217,"مراجعة كاملة لخدمة الخياط غينيدين ريفير لصبغ ملابس الوظائف في برونتيرا: حديثه عن الأزياء، اختيار اللون المتاح حسب الوظيفة والجنس، قائمة الأصباغ الثمانية، إعادة اللون الافتراضي مجانا، والتحقق من الصبغة ورسوم 10,000 زيني. نُقحت الحوارات والخيارات سياقيا، ووُحد اسم الخياط مع ملف برونتيرا والملاحة، وطوبقت أسماء الأصباغ مع itemInfo مع تصحيح وصف الأصباغ البرتقالية والبنفسجية. حُفظ الاسم الداخلي Dyer Ginedin Rephere والدالة Dyes والملصق L_End وجميع حالات الوظائف والمصفوفات والمعرفات والرسوم وأوامر setlook والاستهلاك دون تغيير.",المرحلة_217
rathena-master/npc/merchants/coin_exchange.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,218,مراجعة كاملة لتاجري العملات في مانوك وسبلينديد: شرط خاتم الملك الحكيم القديم واكتمال المهمة، فحص الوزن، قراءة دليلي السلع، واستبدال عملة واحدة بثلاث وحدات من السلعة المختارة. نُقحت الحوارات والخيارات سياقيا، ووُحدت أسماء دليلي السلع وإيمان مانوك ولوسيولا وأسماء الوحوش في itemInfo وكتابي 11018 و11019، وصُححت منطقة تأثير دموع كورنوس إلى سبلينديد. حُفظ merchant_13_2 والاسمان الداخليان Merchant of Manuk وMerchant of Splendide، واستخدام strnpcinfo(3) للتمييز بين النسختين، وجميع المعرفات والمصفوفات والكميات وشروط الحلقة ومنطق الاستبدال دون تغيير.,المرحلة_218
rathena-master/npc/merchants/dye_maker.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,219,"مراجعة كاملة لصانع الأصباغ جافا دوليهان في موروك: فحص الوزن، قصة العائلة ومهنته، اختيار أحد الألوان الثمانية، وصف مواد كل لون ورسومه، التحقق من المواد والزيني، استهلاك المكونات وتسليم الأصباغ. وُحد المصطلح إلى صانع الأصباغ، وطوبقت أسماء الأعشاب والعامل المعادل والمزيج والأصباغ الثمانية مع itemInfo، ونُقحت أوصاف العامل المعادل والمزيج. حُفظ الاسم الداخلي Java Dullihan والملصق S_MakeDye وجميع مصفوفات المواد والكميات ومعرفات النواتج ورسوم 3,000 و3,500 و5,000 و7,000 زيني وفحوص الوزن ومنطق الصنع دون تغيير.",المرحلة_219
rathena-master/npc/merchants/elemental_trader.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,220,مراجعة كاملة لراسبوتشين غريغوري في قصر أماتسو وخدمة استبدال الأحجار العنصرية: حديثه عن الاتحاد وسيد القصر، طلب ثمانية أحجار من نوع واحد، اختيار حجر ناتج مختلف، واستثناء الريح الهوجاء التي تتطلب اثني عشر حجرا. نُقحت الحوارات سياقيا ووُحد اسم الشخصية مع مهمة الخيميائي والملاحة، ووُحدت أسماء الصقيع الغامض والطبيعة العظيمة وقلب اللهب والريح الهوجاء في السكربت وسجل المهام واختبار الحداد وطلب الهندباء. حُفظ الاسم الداخلي Alchemist#ama وجميع المعرفات 994-997 والمصفوفة والحلقات والحدود 8 و12 وأوامر الاستهلاك والتسليم ومنطق منع اختيار النوع نفسه دون تغيير.,المرحلة_220
rathena-master/npc/merchants/enchan_arm.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,221,"مراجعة كاملة للحرفي المتدرب في برونتيرا وخدمة سحر الدروع: تصنيف الدروع إلى بلا خانة وذات خانة وعالية الجودة، اختيار الدرع، رسم 400,000 زيني، التحذير من فقد مستوى التطوير والبطاقات واحتمال كسر الدرع، وإضافة خاصية عشوائية من STR أو INT أو DEX أو AGI أو VIT أو LUK بقيمة +1 إلى +3. نُقحت الحوارات والخيارات سياقيا، وحُفظ الاسم الداخلي Apprentice Craftsman والملصق S_EnchantArmor وجميع مصفوفات الدروع والمعرفات ومعدلات الفشل والمؤثرات والرسوم ومنطق الاستهلاك والتسليم دون تغيير.",المرحلة_221
rathena-master/npc/merchants/gemstone.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,222,مراجعة كاملة لجايد في بايون وخدمة استبدال الجواهر: تحويل كل جوهرتين زرقاوين إلى جوهرة حمراء، أو كل جوهرتين حمراوين إلى جوهرة صفراء، أو كل جوهرتين صفراوين إلى جوهرة زرقاء. نُقحت الحوارات والخيارات، ووُضحت نسبة المبادلة وحد الإدخال اليدوي البالغ 100، واستعيدت بنية الأسطر المطابقة للمرجع الرسمي. حُفظ الاسم الداخلي Jade#pay والملصق S_TradeGems والمعرفات 715 و716 و717 وفحص الوزن وحساب الأزواج وأوامر الاستهلاك والتسليم دون تغيير.,المرحلة_222
rathena-master/npc/merchants/hair_dyer.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,223,"مراجعة كاملة لروزا وخدمة صبغ الشعر في لايت هالزن: الترحيب المختلف بحسب الجنس، اختيار ثمانية ألوان، معاينة اللون وإعادة الاختيار، التحقق من الصبغة المناسبة ورسوم 1,000 زيني، واستهلاك وحدة واحدة وتغيير لوحة الشعر. نُقحت الحوارات سياقيا وأزيلت الصيغ المذكرة من المسار المشترك، ووُحد اسم الوظيفة إلى صباغة الشعر في السكربت والملاحة، وطوبقت أسماء الأصباغ الثمانية مع itemInfo. حُفظ الاسم الداخلي Hair Dyer#lich وجميع لوحات الألوان والمعرفات والحلقات والشروط وأوامر delitem وsetlook والرسوم دون تغيير.",المرحلة_223
rathena-master/npc/merchants/hair_style.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,224,"مراجعة كاملة لمصفف الشعر المتجول روي فيشوب في ألبرتا ومساعدة التجميل في لايت هالزن: قصة روي ومنافسته لفيرونيكا، شرط المستوى 60، رسم 199,800 زيني والتسريحة واللون العشوائيان، ثم تدريب مساعدة التجميل ورسوم 250,000 زيني ومعاينة التسريحات من 1 إلى 23 واحتمال منح تسريحة ولون عشوائيين. نُقحت الحوارات والخيارات سياقيا وأزيلت الصيغ المباشرة المذكرة، ووُحد الاسمان الظاهران في الملاحة. حُفظ الاسمان الداخليان Roving Hair Dresser وAssistant Beautician#li وجميع الشروط والرسوم والحلقات والصور والأوامر والمتغيرات ومنطق التغيير دون تعديل.",المرحلة_224
rathena-master/npc/merchants/icecream.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,225,مراجعة كاملة لصانع المثلجات وخدمة بيع الآيس كريم في ألبرتا وحقل موروك: عرض السعر، حد الشراء البالغ خمس حبات، إدخال الكمية، التحقق من الزيني ووزن الحقيبة، ورسائل الإلغاء ونقص المتطلبات. وُحد الاسم الظاهر إلى صانع مثلجات ليتطابق مع ملف برازيليس المراجع سابقا، ونُقحت الحوارات سياقيا، وصُححت همزة كلمة أكلته في وصف الآيس كريم داخل itemInfo. حُفظ IceCreamer والاسمان الداخليان Ice Cream Maker#1 وIce Cream Maker#2، والمعرف 536، والسعر 100 زيني، والحد 5، والإحداثيات والصورة وأوامر الاستهلاك والتسليم دون تغيير.,المرحلة_225
rathena-master/npc/merchants/inn.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,226,"مراجعة كاملة لموظفي النزل وخدمات الحفظ والإقامة في برونتيرا وألبرتا وغيفن وبايون وألديباران وراشيل ولايت هالزن وهويغل وفينز وبرازيليس وأينبروخ. وُحدت أدوار موظفات النزل ومديرة النزل ومدير النزل، وأسماء نزل نينكاراس والصيادين وإفريت وفندق التنين الملكي، ونُقحت خيارات حفظ نقطة العودة والإقامة ورسائل نقص الزيني والنجاح والإلغاء. طوبق ديفرو آرك والغرفة 201 مع مهمة المنطاد، ووُحدت المصطلحات في الملاحة. حُفظت F_InnMaid وجميع الأسماء الداخلية ونقاط الحفظ والإحداثيات والانتقالات ورسوم 5,000 زيني والعلاج الكامل ومهارة البركة ومنطق المهمة دون تغيير.",المرحلة_226
rathena-master/npc/merchants/kunai_maker.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,227,مراجعة كاملة لتاجر الكوناي كاشين في نقابة النينجا: إتاحة الخدمة لفئة النينجا وفروعها، عرض خمسة أنواع من الكوناي العنصرية، شرح مواد كل مبادلة، حد 500 مجموعة في الصفقة، التحقق من المواد ومساحة الحقيبة، واستهلاك الشوريكن والأحجار وتسليم عشر وحدات لكل مجموعة. نُقحت الحوارات والخيارات سياقيا، ووُحدت أسماء كوناي السم الفتاك ورقاقات الجليد والرياح العاتية والأرض السوداء وموجة الحر مع itemInfo، وصُحح شوريكن إبرة الشوك ولفافة موجة الحر. حُفظ الاسم الداخلي Kunai Merchant Kashin والدالة Kunai_Trade وجميع المعرفات والكميات والحدود والشروط وأوامر الاستهلاك والتسليم دون تغيير.,المرحلة_227
rathena-master/npc/merchants/milk_trader.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,228,مراجعة كاملة لبائع الحليب في برونتيرا وخدمة استبدال جميع الزجاجات الفارغة: مقابل كل زجاجة فارغة و15 زيني يحصل اللاعب على عبوة حليب واحدة. نُقحت رسائل امتلاء الحقيبة وعرض المبادلة ونقص الزجاجات والزيني ومساحة الوزن، ووُضحت الصياغة لتناسب استبدال جميع الزجاجات دفعة واحدة. صُحح وصف الحليب في itemInfo إلى صياغة عربية سليمة. حُفظ الاسم الداخلي Milk Vendor والإحداثيات والصورة والمعرفان 713 و519 وسعر 15 زيني ووزن 50 لكل عبوة وجميع المتغيرات والشروط وأوامر الاستهلاك والتسليم دون تغيير.,المرحلة_228
